"promo_id","sales_id","item_id","purchase_date","quantity","buyer_id","seller_id","promo_name","price_deduction","description","duration"
2,8636,207,"2022-10-14",1,6,158,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8343,241,"2022-10-15",1,98,182,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8533,94,"2022-10-15",1,58,66,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8134,169,"2022-10-15",2,46,131,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8362,19,"2022-10-15",1,89,13,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7959,196,"2022-10-15",3,105,150,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8201,104,"2022-10-15",1,13,80,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8578,234,"2022-10-15",2,78,129,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8509,180,"2022-10-16",3,42,138,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8678,231,"2022-10-16",2,75,174,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8658,402,"2022-10-16",3,118,284,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8000,115,"2022-10-16",2,30,89,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8245,297,"2022-10-16",3,55,113,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8680,118,"2022-10-16",1,99,92,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8262,223,"2022-10-16",2,10,169,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8263,381,"2022-10-16",1,92,267,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8006,266,"2022-10-16",3,73,174,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8307,186,"2022-10-16",1,97,141,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8583,56,"2022-10-16",2,127,19,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8047,364,"2022-10-16",3,97,257,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8449,4,"2022-10-16",3,90,3,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8096,101,"2022-10-16",3,69,77,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8430,166,"2022-10-17",3,37,128,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8050,394,"2022-10-17",2,96,280,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8500,262,"2022-10-17",3,90,196,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8070,197,"2022-10-17",3,17,124,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8250,227,"2022-10-17",1,74,129,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8766,306,"2022-10-17",2,41,226,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8727,443,"2022-10-17",2,75,312,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8379,59,"2022-10-17",2,13,7,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8381,319,"2022-10-17",1,95,227,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8098,396,"2022-10-17",2,12,275,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8544,448,"2022-10-17",3,10,316,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8122,266,"2022-10-18",3,24,174,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8691,292,"2022-10-18",2,98,219,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8052,353,"2022-10-18",3,21,230,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8541,255,"2022-10-18",1,123,191,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8615,118,"2022-10-18",3,8,92,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8616,214,"2022-10-18",1,100,161,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8754,49,"2022-10-18",2,104,18,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8399,67,"2022-10-18",1,10,47,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7999,111,"2022-10-18",1,68,85,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7951,335,"2022-10-18",2,19,244,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8744,437,"2022-10-18",1,50,308,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8241,245,"2022-10-19",2,97,179,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8213,151,"2022-10-19",2,60,113,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8617,344,"2022-10-19",3,92,249,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8051,128,"2022-10-19",1,28,98,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8215,313,"2022-10-19",1,26,227,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8365,31,"2022-10-19",1,94,10,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8260,257,"2022-10-20",2,25,193,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8762,229,"2022-10-20",1,100,172,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8249,139,"2022-10-20",3,104,64,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8107,423,"2022-10-20",2,116,301,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8402,383,"2022-10-20",3,49,269,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8411,38,"2022-10-20",1,76,28,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8420,437,"2022-10-20",3,124,308,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8080,148,"2022-10-20",1,30,110,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8063,253,"2022-10-20",3,29,189,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8060,142,"2022-10-20",2,4,108,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8502,126,"2022-10-20",3,86,56,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8532,82,"2022-10-20",3,39,62,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8543,208,"2022-10-20",2,89,120,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8547,191,"2022-10-20",3,8,146,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8572,71,"2022-10-20",1,84,51,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8587,293,"2022-10-20",2,29,220,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8605,325,"2022-10-20",2,107,237,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8633,209,"2022-10-20",3,109,122,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8648,8,"2022-10-20",3,49,7,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8088,433,"2022-10-21",2,101,306,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8642,279,"2022-10-21",3,76,208,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7962,354,"2022-10-21",3,75,225,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8491,355,"2022-10-21",1,22,252,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8551,208,"2022-10-21",3,14,120,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8168,413,"2022-10-21",2,32,294,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8465,269,"2022-10-21",1,77,199,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8677,157,"2022-10-21",2,44,119,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8295,342,"2022-10-21",3,44,247,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8540,389,"2022-10-21",2,123,275,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8104,49,"2022-10-21",3,124,18,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8451,136,"2022-10-21",3,102,96,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7960,151,"2022-10-21",3,103,113,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8707,182,"2022-10-21",3,67,120,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8342,221,"2022-10-22",1,45,167,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8421,306,"2022-10-22",3,28,226,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8740,10,"2022-10-22",1,1,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8476,226,"2022-10-22",1,90,170,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8687,439,"2022-10-22",3,99,309,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8709,358,"2022-10-22",1,18,253,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8311,273,"2022-10-22",1,69,203,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8024,288,"2022-10-22",2,62,186,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7936,128,"2022-10-22",2,11,98,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8197,334,"2022-10-22",2,118,243,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8048,123,"2022-10-22",3,76,96,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8331,47,"2022-10-22",2,9,11,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8748,44,"2022-10-23",2,78,34,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8044,281,"2022-10-23",3,59,209,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8054,222,"2022-10-23",2,112,168,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8728,434,"2022-10-23",3,23,306,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8025,364,"2022-10-23",2,81,257,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8099,36,"2022-10-23",2,93,26,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8571,130,"2022-10-23",2,17,99,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8045,238,"2022-10-23",3,112,174,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8059,58,"2022-10-23",2,84,41,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8375,9,"2022-10-23",1,73,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8139,161,"2022-10-23",2,110,123,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8386,5,"2022-10-23",3,46,4,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8310,57,"2022-10-23",2,69,40,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8455,225,"2022-10-23",3,54,141,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8654,178,"2022-10-24",3,2,123,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8388,78,"2022-10-24",1,14,58,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8475,93,"2022-10-24",3,94,72,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8559,376,"2022-10-24",3,118,262,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8606,98,"2022-10-24",3,19,75,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8283,217,"2022-10-24",3,105,163,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7927,418,"2022-10-24",1,23,284,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8236,424,"2022-10-24",3,99,289,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8363,79,"2022-10-25",2,33,59,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8671,137,"2022-10-25",1,6,105,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8338,413,"2022-10-25",2,6,294,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8442,217,"2022-10-25",3,82,163,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8413,339,"2022-10-25",1,53,246,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8439,116,"2022-10-25",3,63,90,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7996,135,"2022-10-25",2,50,104,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8233,278,"2022-10-25",3,102,207,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7988,334,"2022-10-25",3,87,243,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8035,444,"2022-10-25",1,29,282,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8352,192,"2022-10-25",3,6,147,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8053,428,"2022-10-25",1,127,290,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8697,67,"2022-10-25",3,54,47,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8576,390,"2022-10-25",2,101,276,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8397,248,"2022-10-25",2,20,187,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8743,72,"2022-10-25",2,83,52,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8613,95,"2022-10-25",3,3,73,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8405,434,"2022-10-25",3,121,306,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8749,179,"2022-10-26",2,10,137,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8114,65,"2022-10-26",3,29,12,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8589,450,"2022-10-26",2,66,318,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8012,48,"2022-10-26",1,121,36,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8459,446,"2022-10-26",1,15,314,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8271,72,"2022-10-26",1,50,52,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8497,410,"2022-10-26",3,41,291,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7971,110,"2022-10-26",3,42,84,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7998,131,"2022-10-26",3,42,100,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8392,323,"2022-10-26",2,118,235,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8674,378,"2022-10-26",3,109,264,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8226,317,"2022-10-27",2,96,232,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8412,347,"2022-10-27",1,22,251,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8553,284,"2022-10-27",3,103,212,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8195,245,"2022-10-27",1,23,179,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8726,180,"2022-10-27",3,37,138,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8167,327,"2022-10-27",1,44,238,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8234,274,"2022-10-27",3,81,204,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8731,59,"2022-10-27",2,125,7,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8383,440,"2022-10-27",1,85,310,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8655,130,"2022-10-27",2,3,99,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7976,361,"2022-10-27",3,57,251,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8742,47,"2022-10-27",2,108,11,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8019,285,"2022-10-27",3,94,213,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8536,377,"2022-10-27",3,55,263,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8184,77,"2022-10-27",2,54,57,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8595,416,"2022-10-27",3,106,296,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7980,138,"2022-10-27",1,82,106,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8228,135,"2022-10-27",1,21,104,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8133,48,"2022-10-28",3,85,36,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8132,111,"2022-10-28",3,24,85,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7992,18,"2022-10-28",1,31,12,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8356,239,"2022-10-28",3,53,180,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8123,318,"2022-10-28",2,53,229,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8534,103,"2022-10-28",2,29,79,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8337,91,"2022-10-28",1,77,70,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8347,24,"2022-10-28",2,25,17,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8145,100,"2022-10-28",2,58,10,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8759,280,"2022-10-28",2,119,181,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8391,102,"2022-10-28",2,53,78,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8328,230,"2022-10-28",1,35,173,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8575,274,"2022-10-28",2,21,204,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8172,27,"2022-10-28",3,50,20,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8425,138,"2022-10-28",1,12,106,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8016,337,"2022-10-28",2,124,245,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8739,157,"2022-10-28",3,52,119,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8049,108,"2022-10-28",2,70,82,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8002,44,"2022-10-29",1,65,34,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8270,219,"2022-10-29",3,40,165,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8278,190,"2022-10-29",3,50,145,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8137,422,"2022-10-29",3,25,300,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8351,411,"2022-10-29",3,47,292,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8110,415,"2022-10-29",2,33,263,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8109,73,"2022-10-29",3,37,53,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8376,34,"2022-10-29",3,112,24,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8377,181,"2022-10-29",2,79,139,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8447,397,"2022-10-29",3,119,282,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8083,228,"2022-10-29",3,52,171,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8514,118,"2022-10-29",1,54,92,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8057,232,"2022-10-29",3,10,175,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8020,96,"2022-10-29",2,120,56,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8008,197,"2022-10-29",2,90,124,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7978,182,"2022-10-29",2,52,120,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8173,270,"2022-10-29",3,125,200,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8178,131,"2022-10-30",2,96,100,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8700,410,"2022-10-30",2,38,291,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8688,343,"2022-10-30",2,63,248,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8661,344,"2022-10-30",3,111,249,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8189,239,"2022-10-30",2,103,180,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8626,449,"2022-10-30",3,100,317,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7941,218,"2022-10-30",1,72,164,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8130,335,"2022-10-30",3,67,244,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8274,136,"2022-10-30",1,21,96,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7930,368,"2022-10-30",1,89,239,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8143,8,"2022-10-30",1,63,7,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8251,306,"2022-10-30",2,88,226,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8163,84,"2022-10-30",1,107,64,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8696,398,"2022-10-30",1,85,272,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8732,111,"2022-10-30",3,77,85,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8736,4,"2022-10-30",1,21,3,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8485,326,"2022-10-30",2,12,224,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8472,102,"2022-10-30",2,105,78,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8119,130,"2022-10-30",3,90,99,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8126,329,"2022-10-30",2,31,239,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8523,255,"2022-10-31",2,104,191,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8493,20,"2022-10-31",3,14,14,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8373,449,"2022-10-31",3,27,317,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8332,352,"2022-10-31",1,103,252,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7943,321,"2022-10-31",2,68,234,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8747,247,"2022-10-31",3,78,186,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8169,191,"2022-10-31",3,43,146,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8094,433,"2022-10-31",1,97,306,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
1,9143,359,"2022-11-01",3,91,254,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
1,9542,385,"2022-11-01",3,110,271,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
2,8771,417,"2022-11-01",3,73,297,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9553,101,"2022-11-01",2,3,77,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
1,9425,285,"2022-11-01",3,72,213,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
1,9345,134,"2022-11-01",3,3,103,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
2,9325,334,"2022-11-01",3,105,243,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9488,312,"2022-11-01",3,47,229,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9252,184,"2022-11-01",3,29,118,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8824,71,"2022-11-01",2,101,51,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9185,417,"2022-11-01",3,39,297,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
1,8893,222,"2022-11-01",2,6,168,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
1,9019,165,"2022-11-01",1,21,127,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
2,8980,403,"2022-11-01",3,98,285,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
1,8978,342,"2022-11-01",1,48,247,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
2,9623,386,"2022-11-02",3,114,272,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8995,325,"2022-11-02",2,89,237,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9267,177,"2022-11-02",1,92,118,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9125,330,"2022-11-02",2,40,240,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9321,140,"2022-11-02",3,23,73,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8926,411,"2022-11-02",1,73,292,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8969,363,"2022-11-02",2,65,256,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9393,317,"2022-11-02",2,62,232,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8973,296,"2022-11-02",3,32,178,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9318,95,"2022-11-02",3,61,73,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9310,33,"2022-11-02",3,126,23,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9533,435,"2022-11-03",3,10,289,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,8806,287,"2022-11-03",2,126,215,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9313,307,"2022-11-03",1,85,226,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,9253,199,"2022-11-03",3,62,152,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
